Fighter,RedOdds,BlueOdds,RedExpectedValue,BlueExpectedValue,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueHeightCms,BlueReachCms,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedHeightCms,RedReachCms,RedWeightLbs,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,EmptyArena,BMatchWCRank,RMatchWCRank,RWFlyweightRank,RWFeatherweightRank,RWStrawweightRank,RWBantamweightRank,RHeavyweightRank,RLightHeavyweightRank,RMiddleweightRank,RWelterweightRank,RLightweightRank,RFeatherweightRank,RBantamweightRank,RFlyweightRank,RPFPRank,BWFlyweightRank,BWFeatherweightRank,BWStrawweightRank,BWBantamweightRank,BHeavyweightRank,BLightHeavyweightRank,BMiddleweightRank,BWelterweightRank,BLightweightRank,BFeatherweightRank,BBantamweightRank,BFlyweightRank,BPFPRank,FinishRound,TotalFightTimeSecs,RedDecOdds,BlueDecOdds,RSubOdds,BSubOdds,RKOOdds,BKOOdds,RedDate
Abus Magomedov,0.6521739130434783,0.6032608695652174,0.05770332576381252,0.16412216292756757,0.0,0.25,0.16666666666666666,0.0,0.03304487179487179,0.587991718426501,0.1474358974358974,0.12799263351749537,0.3566666666666667,0.19444444444444445,0.4074074074074074,0.28888888888888886,0.030303030303030304,0.0,0.0,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.0,0.27450980392156865,0.5882352941176472,0.6511627906976742,0.4666666666666667,0.13333333333333333,0.03296703296703297,0.0,0.027349593495934958,0.44,0.011904761904761902,0.22453333333333333,0.7266666666666667,0.04878048780487805,0.09523809523809523,0.06802721088435373,0.0,0.0,0.0,0.037037037037037035,0.06930693069306931,0.0,0.0,0.05236907730673317,0.6086956521739131,0.7681755829903976,0.4666666666666667,0.48148148148148145,0.616,0.6094674556213018,0.6222222222222222,0.6938775510204083,0.6332378223495702,0.6282051282051282,0.6470588235294118,0.6564885496183206,0.7582417582417583,0.6818181818181818,0.4111111111111111,0.5093004115226337,0.6666666666666665,0.4114733141578779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33333333333333337,0.37692823608316567,0.15137614678899083,0.25966249319542734,0.5750551876379691,0.18048780487804877,0.13782051282051283,0.39568345323741005,2024-10-26
Adam Milstead,0.6921739130434783,0.47391304347826085,0.1118448957536637,0.07564195188879536,0.0,0.25,0.0,0.0,0.38461538461538464,0.7453416149068323,0.0,0.0,0.0,0.0,0.1111111111111111,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,1.0,0.6,0.4,0.0,0.0,0.3804878048780488,0.643,0.0,0.0,0.0,0.07317073170731708,0.14285714285714285,0.09523809523809523,0.0,0.0,0.0,0.0,0.10396039603960397,0.0,0.0,0.05236907730673317,0.6521739130434785,0.6913580246913575,0.6,0.5555555555555556,0.568,0.46745562130177515,0.4666666666666667,0.6122448979591837,0.492836676217765,0.6153846153846154,0.47058823529411764,0.599236641221374,0.8461538461538463,0.9318181818181818,0.5,0.5111111111111112,0.6176470588235293,0.4793863854266539,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.11401743796109994,0.20871559633027525,0.22700054436581385,0.41434878587196466,0.1902439024390244,0.14358974358974358,0.18884892086330934,2018-12-15
Adam Wieczorek,0.671304347826087,0.5869565217391304,0.07018816649033591,0.12977101893828952,0.0,0.25,0.0,0.0,0.12362596153846156,0.6968944099378882,0.08242307692307692,0.0,0.0,0.16666666666666666,0.3333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.375,0.14285714285714285,0.0,0.23529411764705882,0.7058823529411762,0.7286821705426361,0.92,0.0,0.19780219780219782,0.0,0.2682926829268293,0.46,0.05952380952380952,0.0,0.0,0.14634146341463417,0.0,0.06802721088435373,0.0,0.0,0.0,0.1111111111111111,0.0,0.0847457627118644,0.0,0.10473815461346633,0.7391304347826089,0.8834019204389572,0.9,0.3333333333333333,0.42399999999999993,0.5207100591715976,0.5666666666666667,0.3673469387755103,0.5530085959885386,0.6153846153846154,0.7058823529411764,0.599236641221374,0.7362637362637363,0.6590909090909091,0.23333333333333334,0.43386222222222226,0.6123970588235293,0.4793863854266539,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5975855130784707,0.2775229357798165,,0.10375275938189846,,0.2692307692307693,,2018-11-03
Adam Yandiev,0.8139130434782609,0.39999999999999997,0.3054095869835574,0.025081831295211264,0.0,0.0,0.5,0.0,0.44871826923076924,0.5925465838509316,0.12821153846153843,0.2455524861878453,0.437,0.25,0.0,0.15,0.0,0.0,0.4,0.2857142857142857,0.0,0.0,0.0,0.1764705882352941,0.7647058823529416,0.8837209302325584,0.6,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3913043478260869,0.614540466392318,0.4666666666666667,0.4444444444444444,0.7839999999999999,0.680473372781065,0.6,0.5510204081632654,0.6045845272206303,0.6153846153846154,0.5294117647058824,0.599236641221374,0.9340659340659341,0.9090909090909091,0.5,0.7366256790123457,0.6666691176470587,0.6072243528283797,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.22334004024144868,0.3577981651376147,0.4229722373434948,0.2894922737306843,0.3160975609756098,0.22435897435897437,0.6223021582733813,2018-09-15
Adrian Yanez,0.6191304347826087,0.6303260869565217,0.03891650516898606,0.22114506194976913,0.0,0.1,0.16666666666666666,0.0,0.042134615384615395,0.439751552795031,0.07307692307692307,0.026335174953959484,0.122,0.09999999999999999,0.1111111111111111,0.08,0.0,0.0,0.0,0.02857142857142857,0.1,0.02857142857142857,0.0,0.07058823529411765,0.3529411764705883,0.49612403100775193,0.1333333333333333,0.08000000000000002,0.21758241758241761,0.0,0.06753170731707317,0.46799999999999997,0.0,0.0,0.0,0.24878048780487808,0.02857142857142857,0.0870748299319728,0.0,0.0,0.11666666666666668,0.0,0.31188118811881194,0.0,0.0,0.17805486284289276,0.30434782608695654,0.4609053497942388,0.1333333333333333,0.4444444444444444,0.4816,0.4035502958579882,0.42666666666666664,0.5877551020408164,0.5134670487106017,0.6153846153846154,0.4,0.6106870229007633,0.8241758241758242,0.7727272727272727,0.5333333333333333,0.49362962962962964,0.6455882352941176,0.4930968360498562,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333331,0.17885088307623517,0.22419724770642202,0.22904191616766467,0.41280353200883,0.24390243902439024,0.07596153846153847,0.35926258992805754,2024-05-18
Adriano Martins,0.7095652173913043,0.5369565217391304,0.10798556965696712,0.1521684839032524,0.0,0.0,0.1111111111111111,0.0,0.3509615384615385,0.6583850931677019,0.09615384615384615,0.1841620626151013,0.4,0.08333333333333333,0.037037037037037035,0.07222222222222222,0.0,0.0,0.13333333333333333,0.047619047619047616,0.041666666666666664,0.047619047619047616,0.0,0.0784313725490196,0.4705882352941173,0.5865633074935399,0.24444444444444435,0.06666666666666667,0.06593406593406594,0.0,0.13170731707317074,0.52,0.04464285714285714,0.06,0.469,0.07317073170731708,0.047619047619047616,0.045351473922902494,0.0,0.0,0.09722222222222222,0.0,0.034653465346534656,0.05649717514124293,0.0,0.06982543640897755,0.4347826086956528,0.5377229080932779,0.2666666666666667,0.48148148148148145,0.568,0.5207100591715976,0.5,0.5714285714285715,0.5358166189111747,0.6153846153846154,0.5294117647058824,0.5801526717557252,0.8021978021978022,0.7803030303030303,0.6555555555555556,0.5818930041152264,0.6237745098039215,0.5193352508788751,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.1867873910127431,0.19327217125382265,0.17278170930865544,0.44339955849889623,0.19775609756097562,0.19871794871794873,0.2266187050359712,2015-10-03
Aiemann Zahabi,0.7660124223602485,0.4506832298136646,0.22742006660018504,0.07505608494921442,0.0,0.15625,0.16666666666666666,0.0,0.21852163461538462,0.5411490683229813,0.14423076923076922,0.1009438305709024,0.330625,0.14583333333333331,0.20833333333333331,0.19166666666666665,0.011363636363636364,0.0,0.05,0.17857142857142855,0.0625,0.07142857142857142,0.0,0.14705882352941177,0.39705882352941213,0.4864341085271322,0.1333333333333333,0.025,0.14835164835164838,0.0,0.1479721254355401,0.42142857142857143,0.0,0.012457142857142858,0.11142857142857143,0.11890243902439027,0.09821428571428571,0.10884353741496598,0.0,0.0,0.0,0.1388888888888889,0.07797029702970298,0.0,0.0,0.11783042394014963,0.3478260869565215,0.3840877914951988,0.1333333333333333,0.4722222222222222,0.5319999999999999,0.5273668639053254,0.5083333333333333,0.5663265306122449,0.5573065902578795,0.6201923076923077,0.5147058823529412,0.6278625954198472,0.8186813186813188,0.8125,0.37916666666666665,0.5528641975308642,0.6727941176470588,0.5254074784276127,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4285714285714286,0.5000479064865382,0.24390563564875492,0.11716307644451357,0.46423841059602644,0.18466898954703834,0.2636996336996337,0.34352517985611514,2024-11-02
Ailin Perez,0.6452173913043479,0.6086956521739131,0.04680942165805613,0.1755725442573269,0.0,0.125,0.08333333333333333,0.0,0.037355769230769234,0.5590062111801242,0.05769230769230768,0.09346224677716392,0.6950000000000001,0.16666666666666666,0.16666666666666666,0.2,0.0,0.0,0.4,0.21428571428571427,0.0,0.0,0.0,0.14705882352941177,0.44117647058823595,0.49612403100775193,0.1333333333333333,0.0,0.24725274725274726,0.0,0.027707317073170732,0.58,0.03571428571428571,0.4288,0.51,0.1829268292682927,0.07142857142857142,0.1292517006802721,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.13092269326683292,0.21739130434782616,0.30727023319615876,0.1333333333333333,0.5,0.42399999999999993,0.49408284023668636,0.5,0.5816326530612246,0.5487106017191976,0.6153846153846154,0.5294117647058824,0.599236641221374,0.9010989010989012,0.8636363636363635,0.43333333333333335,0.5113333333333333,0.6176470588235293,0.27109300095877276,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.25,0.3735747820254863,0.03211009174311927,0.17800762112139357,0.41280353200883,0.41463414634146345,0.19230769230769232,0.3165467625899281,2024-09-28
Aisling Daly,0.7095652173913043,0.5391304347826087,0.08823940285477958,0.1221374161179415,0.0,0.125,0.0,0.0,0.125,0.4347826086956521,0.0,0.0,0.0,0.0,0.05555555555555555,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20588235294117618,0.36046511627906996,0.0,0.1,0.0,0.0,0.2097560975609756,0.51,0.11904761904761904,0.12,0.45,0.03658536585365854,0.03571428571428571,0.027210884353741496,0.0,0.0,0.0,0.0,0.0,0.0423728813559322,0.0,0.026184538653366583,0.08695652173913038,0.23045267489711918,0.0,0.4444444444444444,0.568,0.49408284023668636,0.48333333333333334,0.5510204081632654,0.5229226361031518,0.6153846153846154,0.5294117647058824,0.5706106870229007,0.8791208791208792,0.8295454545454545,0.31666666666666665,0.4851851851851852,0.5808823529411764,0.4434324065196549,0.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.39403085177733066,0.14977064220183486,0.16559608056614045,0.3355408388520971,0.08292682926829269,0.4205128205128205,0.6007194244604317,2015-10-24
Aj Dobson,0.7328695652173913,0.4656521739130435,0.1333258507986037,0.06495118885645225,0.0,0.25,0.08333333333333333,0.0,0.04533653846153846,0.6708074534161491,0.038461538461538464,0.3397790055248619,0.495,0.125,0.2222222222222222,0.15833333333333333,0.0,0.0,0.0,0.21428571428571427,0.0625,0.0,0.0,0.11764705882352941,0.5588235294117649,0.7286821705426361,0.4666666666666667,0.2,0.049450549450549455,0.0,0.04185365853658537,0.46,0.03571428571428571,0.1336,0.75,0.07317073170731708,0.07142857142857142,0.05442176870748299,0.0,0.0,0.0,0.0,0.0,0.0847457627118644,0.0,0.05236907730673317,0.5652173913043477,0.6913580246913575,0.4666666666666667,0.4444444444444444,0.568,0.5473372781065089,0.5333333333333333,0.6122448979591837,0.5744985673352435,0.6153846153846154,0.5588235294117647,0.5419847328244274,0.7692307692307693,0.7727272727272727,0.35,0.5082716049382716,0.6102941176470588,0.576222435282838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5975855130784707,0.33486238532110096,0.15351115949918345,0.2814569536423841,0.16097560975609757,0.13205128205128205,0.2266187050359712,2023-08-12
Aj Fletcher,0.6408695652173912,0.6152173913043478,0.051707192879708236,0.18931300185303812,0.0,0.25,0.0,0.0,0.03908653846153846,0.701863354037267,0.019230769230769232,0.2969613259668508,0.48,0.0,0.1111111111111111,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6176470588235294,0.7480620155038764,0.3666666666666666,0.30000000000000004,0.0,0.0,0.03278048780487805,0.49,0.10714285714285714,0.1232,0.35,0.07317073170731708,0.10714285714285714,0.07482993197278912,0.0,0.0,0.0,0.0,0.10396039603960397,0.0,0.0,0.05236907730673317,0.43478260869565233,0.3456790123456792,0.3666666666666666,0.38888888888888884,0.568,0.46745562130177515,0.4666666666666667,0.5204081632653061,0.505730659025788,0.6153846153846154,0.47058823529411764,0.599236641221374,0.8571428571428572,0.9886363636363635,0.6333333333333333,0.5096543209876544,0.5588235294117646,0.5601629913710451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,0.4289067739771965,0.1834862385321101,0.21475231355470875,0.21192052980132448,0.1902439024390244,0.14935897435897438,0.41546762589928055,2023-02-18
Akbarh Arreola,0.8260869565217391,0.38913043478260867,0.3508500812930443,0.022400243590832262,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4705882352941173,0.5348837209302331,0.19999999999999996,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43478260869565233,0.4993141289437584,0.2666666666666667,0.4444444444444444,0.568,0.5207100591715976,0.5,0.5510204081632654,0.5272206303724928,0.6153846153846154,0.5294117647058824,0.599236641221374,0.8021978021978022,0.7727272727272727,0.6,0.5061728395061729,0.6176470588235293,0.4793863854266539,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25688073394495414,,0.25364238410596024,,0.558974358974359,,2014-07-26
Akira Corassani,0.8127826086956522,0.4003260869565217,0.36835216928375786,0.04061372395072599,0.0,0.0625,0.20833333333333331,0.0,0.4182692307692308,0.4835403726708074,0.048456730769230766,0.05700276243093923,0.24425000000000002,0.125,0.25,0.2125,0.0,0.0,0.1,0.14285714285714285,0.1875,0.03571428571428571,0.0,0.1764705882352941,0.4558823529411762,0.5155038759689923,0.21666666666666667,0.15000000000000002,0.07417582417582419,0.0,0.3580487804878049,0.48,0.0,0.038,0.0785,0.16463414634146345,0.05357142857142857,0.09523809523809523,0.0,0.0,0.2916666666666667,0.08333333333333333,0.0,0.0,0.0,0.11783042394014963,0.3478260869565215,0.3840877914951988,0.19999999999999996,0.5,0.604,0.4807692307692308,0.525,0.4591836734693878,0.5766475644699139,0.6153846153846154,0.6176470588235294,0.6135496183206106,0.8406593406593408,0.8295454545454545,0.6166666666666667,0.5397530864197531,0.6361746323529411,0.48629194630872485,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.21562709590878604,0.27224770642201834,0.16314643440391946,0.3911699779249448,0.3375609756097561,0.2794871794871795,0.11169064748201439,2015-01-24
Al Iaquinta,0.6602173913043479,0.5918478260869565,0.08223538279916302,0.1917983872733317,0.125,0.09375,0.125,0.125,0.27739917582417584,0.5330967169476486,0.0967032967032967,0.09273875295974746,0.3788571428571429,0.3125,0.4722222222222222,0.49374999999999997,0.03409090909090909,0.0,0.30000000000000004,0.39285714285714285,0.34375,0.23214285714285712,0.0,0.4632352941176471,0.5294117647058827,0.6463178294573644,0.29166666666666663,0.1,0.135989010989011,0.0,0.3877141463414634,0.444375,0.027281249999999996,0.09725600000000001,0.31775,0.25609756097560976,0.16964285714285712,0.28401360544217685,0.078125,0.0,0.14583333333333334,0.3333333333333333,0.19492574257425743,0.0,0.0,0.28148379052369077,0.43478260869565233,0.4609053497942388,0.2666666666666667,0.4583333333333333,0.5229999999999999,0.5340236686390533,0.5833333333333334,0.49744897959183676,0.6024355300859598,0.5817307692307693,0.5808823529411765,0.6922709923664121,0.8241758241758242,0.8607954545454545,0.4291666666666667,0.4345808641975309,0.6331498161764705,0.4633533077660595,0.0,0.6923076923076924,0.5333333333333333,,,,,,,,,0.49484536082474223,,,,,,,,,,,,,0.6666666666666666,,,,,0.40625,0.45892018779342725,0.16301605504587158,0.21373162765378334,0.3865728476821192,0.17512195121951218,0.17205128205128206,0.5231564748201439,2021-11-06
Alan Baudot,0.8382608695652174,0.34347826086956523,0.3962905756025312,0.014708610237905033,0.0,0.25,0.0,0.0,0.052500000000000005,0.7080745341614906,0.32692307692307687,0.1574585635359116,0.4,0.16666666666666666,0.1111111111111111,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.11764705882352941,0.7647058823529416,0.9224806201550386,0.8733333333333334,0.2,0.0,0.0,0.07619512195121951,0.61,0.0,0.0,0.0,0.0,0.07142857142857142,0.013605442176870748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6521739130434785,0.8065843621399171,0.8533333333333334,0.4444444444444444,0.568,0.6272189349112426,0.5666666666666667,0.5510204081632654,0.5530085959885386,0.6153846153846154,0.5294117647058824,0.7137404580152671,0.8021978021978022,0.8181818181818181,0.30000000000000004,0.49456790123456795,0.7426470588235293,0.5613614573346117,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.25486250838363517,0.5412844036697249,0.22700054436581385,0.6291390728476821,0.0,0.20512820512820512,0.24460431654676257,2021-07-17
Alan Belcher,0.6295652173913043,0.6347826086956522,0.038586639637795114,0.2305343746401718,0.0,0.0,0.16666666666666666,0.0,0.1017625,0.6931677018633541,0.1762884615384615,0.06139042357274401,0.193,0.16666666666666666,0.6666666666666666,0.35,0.0,0.0,0.0,0.0,0.25,0.5714285714285714,0.0,0.3529411764705882,0.8235294117647061,0.9224806201550386,0.4666666666666667,0.0,0.19780219780219782,0.0,0.25898048780487803,0.396,0.054107142857142854,0.029088,0.24,0.14634146341463417,0.2857142857142857,0.3129251700680272,0.0,0.0,0.2916666666666667,0.0,0.20792079207920794,0.2542372881355932,0.5,0.36658354114713215,0.6086956521739131,0.576131687242798,0.4666666666666667,0.4444444444444444,0.49599999999999994,0.5207100591715976,0.4666666666666667,0.4285714285714286,0.5100286532951289,0.6153846153846154,0.47058823529411764,0.6564885496183206,0.8461538461538463,0.9545454545454545,0.16666666666666669,0.4273476543209877,0.6516249999999999,0.4939117929050815,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.14688128772635814,,,,,,,2011-09-17
Alan Jouban,0.6976086956521739,0.5480978260869565,0.10924269716078702,0.13026912197651538,0.0,0.0625,0.14583333333333331,0.0,0.2764423076923077,0.3989352262644188,0.02747252747252747,0.04932912391475927,0.16428571428571428,0.09375,0.06944444444444445,0.05625,0.0,0.0,0.0,0.03571428571428571,0.09375,0.017857142857142856,0.0,0.0661764705882353,0.6544117647058818,0.6996124031007755,0.3666666666666666,0.07500000000000001,0.08653846153846155,0.0,0.36870597560975604,0.5331250000000001,0.0,0.017556,0.167875,0.1554878048780488,0.16964285714285712,0.17517006802721088,0.0,0.0,0.0,0.18055555555555555,0.2858910891089109,0.0,0.0,0.22911471321695762,0.5217391304347827,0.576131687242798,0.3666666666666666,0.4305555555555555,0.568,0.46745562130177515,0.39166666666666666,0.5816326530612246,0.44555873925501427,0.6153846153846154,0.4117647058823529,0.6063931297709924,0.826923076923077,0.8238636363636364,0.6375,0.4437722839506173,0.6268382352941175,0.4913374880153404,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,0.3789403085177733,0.23933486238532112,0.22695971692977684,0.39812362030905074,0.2684146341463415,0.1305769230769231,0.2295413669064748,2020-11-21
Alan Omer,0.7382608695652174,0.5032608695652174,0.169481553820825,0.07869237927656857,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44117647058823595,0.554263565891473,0.19999999999999996,0.1,0.0,0.0,0.5658536585365853,0.57,0.0,0.08,0.33,0.0,0.03571428571428571,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43478260869565233,0.4993141289437584,0.19999999999999996,0.5,0.568,0.5207100591715976,0.5,0.5816326530612246,0.5143266475644699,0.6153846153846154,0.5294117647058824,0.599236641221374,0.7912087912087913,0.7840909090909091,0.5166666666666667,0.362962962962963,0.6176470588235293,0.4554170661553212,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5308517773306505,0.20802752293577984,0.14338595536200327,0.2527152317880795,0.20760975609756097,0.17307692307692307,0.3363309352517986,2015-06-20
Alan Patrick,0.6739130434782609,0.5760869565217391,0.07795255129550199,0.15853577378516723,0.0,0.0,0.16666666666666666,0.0,0.21714759615384616,0.5329192546583851,0.06410576923076922,0.015345303867403315,0.1665,0.08333333333333333,0.027777777777777776,0.041666666666666664,0.0,0.0,0.0,0.03571428571428571,0.09375,0.0,0.0,0.058823529411764705,0.5441176470588238,0.5348837209302331,0.2666666666666667,0.05,0.07417582417582419,0.0,0.22710016260162602,0.4426666666666667,0.025793650793650792,0.14933333333333332,0.32566666666666666,0.10975609756097562,0.05357142857142857,0.09183673469387754,0.0,0.0,0.0,0.16666666666666666,0.07797029702970298,0.0,0.0,0.11783042394014963,0.4782608695652173,0.614540466392318,0.2666666666666667,0.4722222222222222,0.586,0.49408284023668636,0.4583333333333333,0.5816326530612246,0.4906876790830945,0.6153846153846154,0.5294117647058824,0.599236641221374,0.8076923076923077,0.7045454545454545,0.5416666666666666,0.4757202469135803,0.617954044117647,0.4162667785234899,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,0.4859154929577465,0.13876146788990826,0.23146434403919436,0.24050772626931566,0.21964227642276424,0.2164102564102564,0.23081534772182255,2018-02-03
Alatengheili,,0.5891304347826087,,0.13435117147019326,0.0,0.375,0.0,0.0,0.03475961538461539,0.5652173913043478,0.10576923076923077,0.04972375690607735,0.135,0.041666666666666664,0.2222222222222222,0.125,0.0,0.0,0.0,0.07142857142857142,0.0625,0.0,0.0,0.058823529411764705,0.4117647058823528,0.5348837209302331,0.1333333333333333,0.2,0.0,0.5714285714285714,0.025756097560975612,0.32,0.0,0.1592,0.45,0.14634146341463417,0.10714285714285714,0.21088435374149658,0.0,0.0,0.2916666666666667,0.16666666666666666,0.051980198019801985,0.0,0.0,0.15710723192019949,0.21739130434782616,0.30727023319615876,0.1333333333333333,0.5,0.568,0.44082840236686394,0.43333333333333335,0.5816326530612246,0.4584527220630372,0.6153846153846154,0.5294117647058824,0.599236641221374,0.8901098901098902,0.8863636363636364,0.4666666666666667,0.5109876543209877,0.6580882352941175,0.4098753595397891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.3115358819584172,,0.16167664670658682,,0.16097560975609757,,0.42446043165467623,2024-05-18
Albert Cheng,0.7739130434782608,0.46304347826086956,0.15610510568095762,0.06022057831387547,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6470588235294117,0.6905328694378321,0.3666666666666666,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4782608695652173,0.48010973936899815,0.3666666666666666,0.4444444444444444,0.568,0.5207100591715976,0.5,0.5510204081632654,0.5272206303724928,0.6153846153846154,0.5294117647058824,0.599236641221374,0.8461538461538463,0.8753579098067287,0.7,0.5061728395061729,0.6176470588235293,0.4793863854266539,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22064220183486238,0.18421339139902015,,,,,2014-03-01
Albert Duraev,0.6869565217391305,0.551304347826087,0.09529001486683143,0.15493213267382805,0.0,0.125,0.25,0.0,0.042596153846153846,0.6459627329192547,0.10576923076923077,0.13950276243093923,0.515,0.125,0.16666666666666666,0.18333333333333332,0.0,0.5,0.2,0.14285714285714285,0.0,0.14285714285714285,0.0,0.1764705882352941,0.5882352941176472,0.6899224806201549,0.4666666666666667,0.0,0.09890109890109891,0.0,0.029170731707317075,0.4,0.07142857142857142,0.1576,0.29,0.10975609756097562,0.03571428571428571,0.06802721088435373,0.0,0.0,0.14583333333333334,0.05555555555555555,0.0,0.0847457627118644,0.0,0.10473815461346633,0.4782608695652173,0.652949245541838,0.4666666666666667,0.5,0.604,0.5207100591715976,0.5333333333333333,0.6122448979591837,0.5787965616045845,0.6153846153846154,0.5294117647058824,0.599236641221374,0.8241758241758242,0.7727272727272727,0.4,0.5132839506172839,0.613970588235294,0.45757430488974116,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,0.4919517102615694,0.21903669724770644,0.19352204681545998,0.17019867549668874,0.2878048780487805,0.24358974358974358,0.32553956834532377,2023-07-15
Albert Morales,0.7431884057971014,0.4971014492753623,0.13518806717039833,0.07393679163551782,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5098039215686279,0.5865633074935399,0.1333333333333333,0.33333333333333337,0.0,0.0,0.4733333333333334,0.30866666666666664,0.0,0.03733333333333333,0.208,0.04878048780487805,0.21428571428571427,0.13605442176870747,0.0,0.0,0.19444444444444445,0.0,0.0,0.0,0.0,0.034912718204488775,0.3913043478260869,0.5377229080932779,0.1333333333333333,0.6296296296296295,0.568,0.48520710059171596,0.4777777777777778,0.7346938775510204,0.4412607449856733,0.6153846153846154,0.5294117647058824,0.599236641221374,0.8388278388278388,0.7803030303030303,0.5,0.2665843621399177,0.6176470588235293,0.45701502077341005,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41666666666666663,0.49765258215962443,0.19434250764525995,0.17223734349482853,0.2887711552612215,0.16097560975609757,0.22435897435897437,0.3166666666666667,2018-02-24
